ID	mz	rt	Control	17_WT_D	32_WT_ND	14_WT_ND	3_AN2_ND	36_AN2_D	33_AN2_ND	2_WT_ND	35_WT_D	27_AN2_ND	26_WT_ND	18_AN2_D	6_AN2_D	24_AN2_D	15_AN2_ND	8_WT_ND	5_WT_D
8824	829.2132297	2.879512556	0.00	4585170.00	1456402.00	808763.56	916082.19	57058.74	77830.59	3212315.25	2577889.50	436659.88	1578689.63	3193041.25	1591479.88	882463.13	0.00	534878.75	0.00
8825	164.0343474	2.228928506	5301.23	4577399.00	42480744.00	45924080.00	52495092.00	26573874.00	64192112.00	64391660.00	69395000.00	151945536.00	34815524.00	77928336.00	44449280.00	29554786.00	57708376.00	67494176.00	71035336.00
8826	264.0850247	2.507271433	0.00	4570042.50	0.00	0.00	438501.72	45530.69	0.00	541510.88	26617.88	0.00	395142.38	185707.73	0.00	0.00	0.00	0.00	0.00
8827	293.2480338	7.141153515	12860.99	4563960.00	1143256.25	1436088.38	3693205.25	223138.61	2314416.00	4938272.50	2340452.50	1330661.25	2620473.25	1520635.25	3972791.00	429961.69	2419167.25	2163533.00	709958.13
8828	258.1812903	2.868411121	0.00	4560430.00	287675.63	50853.78	372542.94	511154.78	193186.69	545687.44	1043946.81	258743.80	539670.69	1818495.63	593963.38	1477496.50	128233.52	320923.56	1104672.13
8829	216.6249414	6.958712613	0.00	4520387.50	3055727.50	4440591.50	5125520.00	1015087.44	4929686.50	7497862.00	6801911.50	3664433.25	3028524.25	3534950.50	7358782.00	2693990.75	5301539.50	4123749.75	1305617.00
8830	227.0914051	2.777251918	8647.61	4513471.00	7730824.00	28660346.00	12548623.00	51545992.00	5026594.00	49420868.00	68280872.00	49922304.00	23045984.00	97719784.00	32530898.00	50197704.00	23293750.00	78308968.00	35475232.00
8831	298.0972911	2.441441343	0.00	4507261.00	5754297.50	3582975.75	10357775.00	5439879.50	4588823.00	18386586.00	8798095.00	8749869.00	8146337.50	16671350.00	8475384.00	11337535.00	7755501.00	14494677.00	14977062.00
8832	211.0215157	1.934809139	0.00	4452200.50	340492.50	133545.19	1563547.25	2678153.50	229807.58	4803635.00	1637099.63	1149454.63	9762951.00	4552076.00	4889640.00	1319128.88	671170.75	983875.94	1213196.63
8834	180.0657343	11.15027032	5557.00	4441185.50	507092.38	494386.81	215608.28	1057560.75	445800.59	2972272.50	18914648.00	1483537.75	1006297.75	2367958.50	213061.95	848940.00	1348255.50	1267940.63	1218123.75
8835	184.060667	2.849357488	0.00	4437285.50	3535258.75	2457307.75	1566549.75	796778.44	642544.44	6396314.50	6212839.50	2290649.50	3399098.50	7216575.00	2784857.75	3452360.50	182554.81	2139879.00	594804.75
8836	519.3208149	6.129474682	0.00	4433296.50	9272696.00	2486272.25	4663259.50	8562042.00	14895315.00	8943408.00	10720299.00	20145766.00	20966002.00	17409260.00	38107116.00	28802254.00	81555184.00	22734936.00	18498482.00
8837	158.0812913	2.260203641	32110.65	4428886.50	1292916.00	755545.19	1028098.44	1454082.50	709747.69	1379108.75	1537026.50	926931.94	1150869.88	2973329.75	1627239.13	2061744.88	731517.75	1379681.38	3327928.75
8838	218.0515412	0.40902037	0.00	4408309.50	129884.20	95097.86	489184.94	4535185.00	143859.14	244720.14	1265868.25	424369.19	655445.06	1054697.88	3093536.50	5197034.50	656737.06	1259953.38	6628445.50
8839	235.5471865	2.955574956	0.00	4381474.00	2591455.50	5952342.00	5862787.50	958777.00	8675688.00	7356135.50	6012909.00	2866332.50	6893986.00	7288405.50	2390282.25	4428055.50	4005071.75	4081502.50	1041234.25
8840	355.1182031	5.34654779	0.00	4370831.00	5377304.00	11024585.00	9720601.00	24612060.00	10107757.00	9350467.00	21737448.00	17273768.00	11021554.00	19913826.00	13625012.00	24567200.00	22788692.00	31805762.00	25384854.00
8841	410.7629071	10.38383617	7074.05	4340610.50	286663.16	287522.63	0.00	4712516.00	3430176.25	8263332.50	6398143.50	384742.19	4934940.50	8493198.00	0.00	118518.77	473127.81	888737.13	725507.19
8842	358.2954606	7.425646873	10292.25	4324698.00	1172721.75	2352834.50	2577718.75	865054.63	4304231.00	3428672.00	4300692.00	7282086.50	8083906.50	3547554.50	4099700.00	1449046.13	18709694.00	13866903.00	2855712.00
8843	370.0541556	3.5024014	0.00	4310608.00	0.00	0.00	2164712.75	0.00	0.00	144212.94	22395.53	0.00	702279.13	71551.72	0.00	0.00	0.00	0.00	0.00
8844	477.6043078	3.378754829	0.00	4299041.00	62271.67	0.00	3034460.00	0.00	234506.83	1791812.63	309994.94	0.00	5102856.00	1494760.00	104721.08	0.00	0.00	91428.67	0.00
8845	233.0444267	2.884562562	0.00	4244568.00	3261447.50	2633514.00	2130103.25	923384.75	1134721.50	3382627.25	3112295.00	2176352.00	3121818.75	3461686.50	2420331.50	2552237.75	272284.28	1563541.13	623409.44
8846	226.619039	7.286854015	0.00	4232261.50	2553625.25	2492685.50	4704348.00	979782.13	3499783.25	4116870.50	3631865.00	2493269.00	2828119.50	2797805.50	6649938.50	2061120.88	3719132.75	3075841.00	1652790.88
8847	155.0339765	3.516965578	0.00	4216648.00	274000.41	156157.59	2155465.25	199350.00	1289247.13	560769.25	899113.81	258761.63	10713144.00	744876.69	103903.76	573207.69	126449.30	345481.72	51588.11
8848	193.0862307	5.314353991	0.00	4209284.00	5428203.50	9899392.00	8813303.00	22134790.00	9252494.00	9404052.00	20455324.00	15792771.00	10692310.00	15599593.00	12263200.00	21184444.00	19527850.00	25032144.00	21478540.00
8849	497.1452467	4.367512005	0.00	4195956.50	2225406.75	5354380.00	3894656.50	4753153.50	1343764.13	9987662.00	25304674.00	39433236.00	2807867.00	18768470.00	35276804.00	73710584.00	12446991.00	18448758.00	7728980.00
8850	613.4835296	8.693527559	0.00	4191479.75	4158019.50	3783424.75	5923514.50	5741244.50	4787012.00	2876594.00	6215727.50	7994162.00	5178257.50	4684411.00	8740511.00	7818836.00	7329532.50	4415029.50	6847103.50
8852	220.0970328	3.723194881	7265.74	4174453.00	119670.55	116225.23	4390795.00	30631.35	397305.69	432979.41	5183065.00	595450.50	30836482.00	6777030.00	399150.63	2701177.00	268180.91	1857760.25	439909.94
8853	224.0556731	3.214660509	0.00	4161135.75	60838444.00	96154368.00	56629240.00	9001341.00	121547880.00	64591692.00	86660072.00	215627072.00	81042896.00	191049136.00	141343648.00	222275200.00	270577120.00	168015504.00	198311792.00
8854	195.0528598	2.961914	10209.95	4145176.25	3151011.75	3973905.25	2644232.00	1670365.13	5131260.00	3600579.75	3707676.75	2956546.50	3677557.00	4621668.00	1929012.75	3317316.00	2403064.25	2802769.25	1696314.88
8855	282.5497079	3.3917873	0.00	4076466.50	1298552.38	671008.56	4469847.50	86227.95	2511680.75	2935845.50	1785531.13	278231.34	6833636.50	2664516.50	824196.81	877654.06	332733.97	785337.50	57722.50
8856	345.2500948	2.245866561	0.00	4075696.75	742312.25	125515.91	311221.63	978072.06	24468.94	31106.84	147088.98	41265.00	354324.88	1773991.25	5302782.50	5871110.50	297685.22	198192.19	4041320.50
8857	214.0412562	0.398822469	0.00	4058448.50	51450.99	16732.16	318879.03	1232479.00	0.00	78574.20	1408869.50	227979.69	253432.69	4627825.50	3041581.75	6645791.50	236614.95	351312.44	2170942.50
8858	451.1079828	4.804070805	0.00	4044679.00	9913907.00	10910198.00	9114656.00	937465.06	7789917.00	10817613.00	11895878.00	11673006.00	11152957.00	14207045.00	13421402.00	12138757.00	9430883.00	8678371.00	7860755.50
8859	219.0638896	3.564880963	0.00	4022279.50	216351.92	86704.27	1334325.13	1074993.63	581909.75	260073.00	386247.19	191853.22	5696735.50	386540.13	216412.30	244742.33	105205.24	161574.39	419387.44
8860	171.0765436	0.384436576	6519.74	3979517.00	896539.63	525080.63	2696613.25	7017462.50	490410.13	1316517.63	6154970.00	5337075.00	7010999.50	7001861.50	4667918.00	8916255.00	10655995.00	6365176.50	12525569.00
8861	466.0580122	0.414257134	0.00	3947438.00	7871606.50	3779467.50	14056532.00	13148439.00	5462765.00	7485045.50	15853503.00	18608560.00	6547721.50	12864909.00	8420111.00	10812687.00	18969768.00	20262000.00	17464750.00
8862	751.2367349	5.348569945	0.00	3884767.75	4492629.00	5679204.00	4851195.00	2733975.75	4563026.50	2962875.75	4041477.50	3678688.00	3679316.00	3803533.75	3334645.00	2880463.25	3135842.00	3702038.25	2324326.00
8864	383.2443949	7.299871268	0.00	3842873.50	1957784.75	1577963.50	4610467.00	263005.75	3378130.75	4770782.00	4050430.50	1721673.25	1894190.63	1959795.88	7068433.50	1318703.38	3777735.75	2844592.75	820119.69
8865	277.2166875	6.5118677	43148.45	3837307.25	1826457.50	3374665.25	4516199.00	3730685.75	9903463.00	5070739.00	9166157.00	7484633.50	12411214.00	10622778.00	10626832.00	8393458.00	26658136.00	12383580.00	20805818.00
8866	157.0133845	1.938548944	0.00	3835848.25	295300.50	140945.44	1175030.88	2723406.50	259714.97	3942160.25	1834350.75	1199453.75	7913054.00	4034096.50	3686647.50	1464161.63	735606.81	927681.94	1212809.25
8867	241.0472877	4.066846725	0.00	3828756.50	2162205.75	633385.94	5698056.00	531742.06	4489096.50	224810.81	802590.06	514455.19	16692780.00	1351140.63	840390.06	1720020.38	199296.50	499433.59	6664949.50
8869	334.2955846	4.941392512	0.00	3773904.75	210476.17	140765.63	357770.50	27974.94	146945.45	580717.13	95998.55	102611.63	1543722.00	225660.05	349695.38	147504.73	90067.13	194500.81	169183.02
8870	939.6020635	9.054635876	5916.11	3773595.75	3583388.00	4037422.00	6180324.00	3894882.25	3329164.75	4390332.00	4034989.25	4556495.50	4323362.50	3634602.75	6207002.50	4132758.00	5111274.00	4621603.50	4107787.00
8871	341.0605307	3.390842069	0.00	3772222.50	0.00	0.00	1740387.00	66644.41	64675.69	785285.75	42377.76	110372.84	4134797.75	503867.06	34034.93	0.00	0.00	0.00	0.00
8872	238.1458975	7.300340941	0.00	3756981.50	2256553.50	2604242.50	3378675.50	845740.81	3230140.50	3656800.50	3553389.75	2571790.25	2652107.50	2339012.00	3690380.25	1833500.00	3354132.25	2729663.50	1495863.75
8874	143.5286223	3.378430221	8659.04	3741680.00	4431394.50	4151480.75	4271810.00	2197438.75	4957953.50	3130806.25	3778025.00	2686769.75	4416143.00	3488489.50	2649586.00	3295536.75	3374481.75	3106220.50	1375533.13
8875	801.5493241	9.141710012	0.00	3739130.75	2497830.75	2232100.25	7921474.00	7041394.00	4326084.00	6360528.50	4798426.50	6112975.50	6270459.50	5945627.50	7611585.50	9905717.00	13673699.00	9050146.00	15843647.00
8877	111.0080224	0.75909616	0.00	3724665.75	253399.22	92996.77	162737.58	3939519.25	96432.61	3151650.75	164974.59	173713.70	9722267.00	303568.34	5127150.50	2411516.75	1211606.75	1231874.88	1946875.88
8878	247.1324956	7.322476682	0.00	3722957.00	2505841.50	2570401.50	4057070.25	958422.19	3229780.50	3936756.75	3383307.00	2443328.00	2654728.00	2589089.75	4947440.50	1979432.88	3571702.25	3368384.50	1993744.50
8879	305.993887	3.394582443	0.00	3710487.50	4883214.50	3713465.00	2509237.00	2539368.75	5049755.00	2886240.00	3530275.50	2537241.75	4757471.00	2918803.25	1328093.75	2955769.00	2472561.75	2214402.50	819529.06
8881	158.0813125	0.387241602	37165.28	3693623.25	901977.31	585705.25	2342410.25	21021786.00	499483.41	4008979.25	6008620.50	3811973.00	5393321.50	28037992.00	13486949.00	38344764.00	4008807.25	9320928.00	29889986.00
8882	344.2801807	6.577122125	0.00	3682399.25	1214966.00	4821268.50	5004199.00	4785154.50	3755758.50	7971166.50	11798165.00	11505873.00	15266339.00	16739790.00	16821744.00	13736758.00	38213436.00	23964580.00	28478572.00
8883	297.5550918	3.386770841	0.00	3668483.50	217637.50	143549.89	3378623.75	0.00	477555.34	1652374.50	460498.63	33535.16	4437546.00	1332439.00	196563.34	198234.03	0.00	155363.14	0.00
8884	226.0588763	0.415968801	0.00	3651585.50	322000.59	44113.43	928323.56	4661562.50	125437.05	485956.13	4089356.75	2167833.75	2898886.00	5153038.00	3214618.00	13156309.00	5500774.00	3863067.25	13060261.00
8885	227.0427036	0.411563716	3448.29	3645906.25	32769.34	0.00	218683.91	3121825.25	23702.60	923737.94	2740512.75	461894.72	1640487.00	3221597.25	4465649.50	7203871.50	1398279.88	1025737.81	2003508.63
8886	379.2841961	8.551495161	5999.10	3643746.25	843204.06	479884.44	5310215.00	250387.64	1129497.75	12137996.00	2902750.75	1275418.38	1481095.88	1410088.38	2973128.25	493334.75	773312.94	3006570.00	654657.50
8887	154.050116	0.801275976	12989.27	3639348.00	529825.50	505125.34	3875381.25	651644.88	820626.56	1720386.00	1276752.88	574848.19	6325403.50	3117338.00	470163.97	673953.06	556261.25	750366.69	766087.38
8888	141.9835142	3.415072371	617154.69	3633264.50	2036623.63	1281037.38	2652397.00	997439.81	2220164.50	2129530.50	1833121.13	950272.56	4005487.75	2142340.75	907918.81	1349184.75	1019432.94	1181283.13	400147.94
8889	351.2534484	6.143186936	11672.91	3585964.50	457479.19	634574.63	1457155.50	1564839.75	801103.81	2599548.00	2112505.50	636193.75	1849473.25	1681278.88	1745936.88	1571957.75	884201.38	1371498.63	3160346.50
8890	337.2744678	6.004809033	0.00	3578413.00	1959198.13	1913793.00	4163967.00	1321243.75	2988768.00	21785730.00	3731107.25	2630693.25	3268297.25	1897956.88	8319566.50	660360.19	4436257.50	2627689.00	1072753.75
8892	985.5550373	2.959409629	0.00	3556130.50	266660.72	21520.87	4458184.00	0.00	179707.08	6274426.50	334993.16	2724335.75	8813670.00	1964732.63	6696296.50	298354.94	84767.19	557884.38	2270314.50
8893	321.1814927	2.746372994	0.00	3554116.50	1391656.50	57412.98	5191913.50	1891375.13	1850848.38	891500.00	393479.66	2906673.75	1748603.63	551560.25	656964.75	361091.72	1175127.38	758345.00	2034601.38
8894	547.1977656	4.671041005	0.00	3530356.00	5238647.00	14436994.00	6038908.00	35120092.00	12704667.00	15834516.00	40917452.00	29741424.00	16482585.00	29162326.00	26927136.00	69989400.00	36929528.00	58104420.00	47010176.00
8896	148.0604256	0.521138385	5289.67	3522499.25	1891068.25	762434.56	915429.69	3603152.50	1180327.13	493749.03	3902154.75	2005544.38	864811.00	3653394.00	3080471.75	4446726.00	2009739.38	4039332.00	5450188.00
8897	337.1677523	7.610420324	0.00	3498144.50	1552599.00	1894349.25	4361847.50	905612.44	2894043.25	4667081.50	1955906.00	2781351.25	3082957.75	3486242.00	5500409.00	2046267.00	7048866.00	3381983.50	3391092.75
8898	180.0656805	2.82730415	5877.20	3476040.75	3262092.50	4460166.50	5758214.00	708222.81	3580499.00	16237859.00	6463903.50	8802019.00	3722817.00	14625475.00	4766223.00	5535566.50	4191637.00	6458197.50	3314504.25
8899	199.5605354	3.381907274	0.00	3445613.75	756117.50	541425.19	2000386.63	231176.20	681263.69	1771329.63	1034255.13	763544.44	1676055.63	1780724.88	935310.06	505906.59	131810.47	427788.31	214242.83
8900	296.1324016	2.456941245	0.00	3409221.00	616317.06	376209.94	1195829.88	28770384.00	838322.06	12360190.00	12723966.00	6301435.50	5124480.50	8286936.50	6224288.00	4352118.00	8038074.00	13116867.00	1413424.38
8901	388.1244625	2.879450889	0.00	3394488.00	882353.44	1237144.13	1275993.38	1145784.25	783561.94	4524954.00	1810682.75	2350888.00	801564.06	4229620.00	1820924.88	2700311.50	911272.63	1686778.25	3460554.75
8902	275.2010542	5.935542897	12694.37	3392966.00	1800036.00	14792789.00	5943778.00	1566546.63	78287632.00	10497658.00	22625130.00	23375822.00	33330432.00	64295564.00	32636248.00	49705968.00	172283008.00	39031108.00	56501352.00
8903	509.2887459	7.73371146	0.00	3388475.00	695832.56	268902.41	2958826.00	99067.05	672537.69	1599551.38	135119.44	634292.00	1017020.06	1071190.13	2833450.00	138442.36	317008.59	284431.53	193438.06
8904	327.2527981	6.583010374	92277.93	3373222.50	1223658.75	5113969.50	5929336.00	7367431.50	4043740.00	8524090.00	11137775.00	12088935.00	15763915.00	17300088.00	16521487.00	17344218.00	44553384.00	18776508.00	20928954.00
8905	204.1059827	0.534216133	0.00	3346447.75	172784.73	92985.15	1397041.13	1889893.00	401077.06	3242825.25	4887764.50	2591037.00	3506016.50	11508327.00	3039711.50	1531675.25	953926.63	1931653.25	1296971.25
8906	415.3575138	8.508137853	48479.69	3309017.25	2104234.00	2537773.50	5811208.00	5100200.50	2958012.50	10446204.00	3348955.00	7024636.50	6536587.50	8751931.00	15196480.00	9040405.00	8315289.00	5702473.50	10797132.00
8907	668.6558533	8.63471071	0.00	3302533.75	496589.19	599156.25	2366894.00	4623566.00	3502836.25	4621170.00	3782527.00	439301.19	1633492.00	2460039.25	0.00	54539.99	545623.06	2288896.75	1187472.13
8908	289.9987576	2.963931236	0.00	3288554.50	3192346.25	3683369.75	2382554.75	1240765.38	5883008.00	3245545.00	3631234.75	2440349.75	4491166.00	3181751.75	1286327.13	2438808.25	2496630.75	1856420.50	837917.94
8909	209.0811554	3.568093185	6188.89	3278320.75	4703918.00	7621940.50	17262296.00	28602274.00	8896968.00	14805144.00	27383648.00	22769150.00	14287093.00	20403356.00	12645683.00	19988454.00	23706968.00	33379842.00	17791554.00
8910	173.0472702	3.389093029	0.00	3266940.50	3013032.75	3651587.25	3414271.25	1629466.50	2946881.00	3001886.75	3299285.75	2227632.50	2757359.50	2915017.00	2391968.00	2679742.00	2712584.00	2604914.50	1374751.00
8911	309.2428183	6.581400562	8316.47	3251159.00	1054051.50	4222626.00	5183218.00	4937382.00	3147430.50	7106199.00	9526482.00	9829471.00	12222596.00	13355207.00	14387691.00	11522208.00	33015158.00	15507169.00	16782332.00
8912	219.0653238	4.096722885	8739.53	3230150.25	2347665.25	763038.88	4962909.50	7059294.00	6854268.50	2560467.75	2960836.75	1315320.63	25791222.00	2621262.75	2274259.00	3625351.25	1591846.75	2475323.50	12907998.00
8913	229.547271	3.387516685	0.00	3226145.50	1317808.38	513912.13	4375645.00	148534.33	1509882.63	2401853.75	1720855.25	529742.38	4699667.00	2006697.88	1118190.25	805322.06	319265.59	884325.69	199280.09
8914	325.1133652	0.498406426	5153.39	3221879.75	8283690.00	6658732.00	2735035.00	1565552.38	1743837.88	821677.88	4353986.00	3234964.75	725767.25	4943925.00	1379518.63	1714536.50	2210202.75	4305683.50	3583544.75
8915	323.0918948	5.335756295	0.00	3218831.75	4433432.00	8780664.00	7776348.50	21715908.00	8451447.00	7613187.50	18673594.00	14685752.00	9388116.00	15914193.00	11689265.00	21848630.00	19339284.00	27774700.00	22934452.00
8916	777.5490009	9.448217326	4743.92	3217190.00	1612134.13	1521822.88	8896338.00	5838273.00	2342644.50	8535043.00	3677916.00	4912300.00	7030401.50	4067231.50	5749022.00	3754585.50	4895328.00	3688377.50	5432300.50
8917	355.2852759	6.481766503	9542.27	3213201.00	2084220.38	1462201.88	3765563.25	1282952.38	4023823.75	31575230.00	4948034.00	3111308.25	3146450.00	2271853.75	10973978.00	1020985.31	5736430.00	2785481.00	1698309.00
8918	207.1092007	5.896476161	0.00	3176643.25	796165.81	3174230.00	4534602.50	968885.06	12738867.00	2808221.50	6206721.50	4017610.25	5621176.00	9048867.00	4512466.50	7474319.00	15984697.00	4568718.00	5777165.00
8920	820.6276535	10.04497523	0.00	3135167.25	1782232.00	1664994.13	7915661.50	6067873.50	2032926.25	7254042.50	4251194.00	6337228.50	8001743.50	5998351.00	9177708.00	8488287.00	7594027.50	6625616.50	8852473.00
8921	367.2846615	7.442194441	8155.25	3133299.00	593907.25	1071274.75	760673.63	174921.75	819804.50	8251672.50	1896280.50	1497191.88	1652685.63	1113871.00	2018278.13	401298.84	330475.78	807963.38	352024.03
8922	757.5518455	10.31158132	0.00	3115799.25	1118935.63	1416995.63	0.00	3090382.75	4078877.50	13500983.00	12315580.00	898154.75	1430475.13	7588010.00	0.00	1014505.69	567473.38	1067212.25	245699.34
8923	220.5416205	3.388264475	0.00	3088560.50	762158.44	348016.69	3326720.50	79904.65	1376432.38	2001932.13	1187874.75	335680.97	4073095.00	1789129.00	681414.75	717339.69	178502.92	706784.88	148651.56
8924	205.5364796	3.405486455	0.00	3087993.00	4349195.50	2829413.50	4832024.50	755954.56	5262231.00	3350039.50	3785348.75	1312762.38	5070972.50	3650517.75	1747267.50	2778481.00	2899626.50	3390287.50	433226.75
8925	279.2323858	6.331882285	114101.13	3087986.25	1574595.38	4998743.50	3664904.50	1683150.38	19555276.00	3999376.75	6863484.00	6561278.50	9757146.00	9533132.00	8380771.50	4323764.50	24239746.00	10498512.00	23860776.00
8926	455.0126915	0.415972857	0.00	3084255.75	796221.00	226881.98	2948377.75	1280348.13	171266.03	512946.69	3421726.25	1871881.75	776007.13	3405725.50	2252848.75	2352981.00	1713069.00	2226901.00	2192660.25
8927	538.1864944	0.439190082	0.00	3082615.75	102295.46	0.00	221338.31	1461702.25	13900.63	0.00	1206193.75	208142.59	98982.05	1912134.50	1178823.75	3271220.25	289791.81	629870.94	4353842.50
8928	383.3675383	8.462554303	0.00	3076810.75	2572254.75	3945628.25	7023449.50	11301404.00	4271995.50	8330780.50	4256506.50	6950764.50	9417453.00	7809381.00	15781792.00	8428801.00	9509089.00	10244657.00	9940462.00
8929	408.087918	2.8504995	0.00	3075403.50	4162820.75	3909781.50	1727109.88	1707787.38	920048.00	3288868.75	5225143.00	2428748.75	4317651.00	4196296.00	2303267.75	3253287.25	122540.38	2248959.25	521479.44
8930	243.0767787	3.071336871	0.00	3051627.00	10213.74	13944.88	41447.40	0.00	22244.74	0.00	0.00	0.00	260486.38	251283.14	133165.48	46412.39	0.00	47729.50	165855.91
8931	677.372765	6.177069016	0.00	3038484.75	743973.56	3681498.75	2447318.00	699317.88	5393207.00	20676336.00	2624477.75	1884871.50	4879636.50	1893902.75	2192825.50	350470.13	3937361.00	1578688.75	849770.56
8932	312.5604986	3.386470725	0.00	3032965.50	41508.41	0.00	1596800.63	0.00	69234.02	912996.75	37178.43	0.00	2493236.25	625324.63	48527.19	0.00	0.00	0.00	0.00
8933	167.0534363	2.885764335	5816.47	3014675.75	8967781.00	7312255.50	3381295.50	10326273.00	3670485.75	7201156.50	11452586.00	5457817.00	6493202.00	10994242.00	4887779.50	9491299.00	2481118.50	11822208.00	6818153.00
8934	281.0057009	0.706501724	0.00	3000149.50	6169.62	0.00	0.00	0.00	0.00	1610989.00	0.00	0.00	157443.66	0.00	287272.13	0.00	0.00	0.00	0.00
8935	764.5650157	8.970029909	0.00	2989259.00	1998645.38	1598202.00	4419060.50	2408556.00	2011858.63	3315984.00	2208704.50	1994088.25	3180936.25	2767249.25	3464136.50	2867723.00	3504175.25	2969210.00	2634567.75
8936	843.232183	4.438043195	0.00	2988301.25	11029713.00	16163659.00	7860321.00	6450911.00	10277666.00	13513168.00	20580816.00	16336982.00	13982712.00	31817592.00	27214556.00	29673680.00	19358462.00	21403924.00	20186148.00
8937	961.5855404	8.571875009	0.00	2988238.25	1905494.50	2045350.13	4229097.50	7355405.50	2254572.25	3216316.25	4123735.50	4309511.00	4215636.00	4183163.50	4735247.00	5584851.00	4109136.50	3864090.50	4895894.50
8939	781.5510311	8.337609656	5414.33	2967785.00	527900.31	377183.22	928044.63	3088300.75	2953031.00	21105564.00	17339144.00	833851.88	1918318.75	14173902.00	19470.81	55163.10	903173.06	572854.69	278811.09
8940	207.0796877	0.736615066	0.00	2963658.25	2292731.50	1691949.50	8250764.00	4003356.50	3205732.25	5683855.50	3469179.00	4202065.00	4727641.50	2667136.50	2704045.25	2403287.00	3757966.50	5493503.50	4819307.00
8941	366.0803594	2.233530775	0.00	2893323.00	18592288.00	22776504.00	24387940.00	9177919.00	27529886.00	30320484.00	27347770.00	41944068.00	11660434.00	22572456.00	15051751.00	6556872.00	13892169.00	12285651.00	8949793.00
8942	312.5607135	2.957348828	0.00	2881353.75	825401.63	3248347.75	4688141.50	173875.03	5211469.50	6045073.50	3034938.00	900513.25	4629817.50	5651374.00	894055.50	1357713.00	1805389.25	2098560.50	368929.72
8943	177.0548518	3.123237459	36602.79	2873762.75	1324094.88	1231723.75	1674936.63	3502372.00	3307991.50	2931412.00	4253625.50	5679050.50	3518374.50	11612768.00	4438345.50	11496943.00	11772915.00	7049279.50	21161254.00
8945	304.081509	4.18228368	0.00	2840846.75	74212.92	13212.11	1919282.00	23841.98	100635.11	239519.78	91864.61	0.00	9456392.00	267003.19	40210.26	34722.45	24980.24	21860.61	59544.36
8946	358.1648952	5.70558478	0.00	2831603.00	1668696.88	1881518.13	1855283.63	753003.63	2788193.25	8502486.00	3381018.50	2865575.75	1970202.63	1595196.75	2933590.50	795721.81	3117737.00	1451885.00	589513.69
8947	534.4888821	8.620036221	9820.23	2819170.50	2041649.88	1866389.38	3725137.00	3040158.50	2001297.00	3141053.50	2130398.25	2900952.25	4035501.25	2747613.25	4904887.50	4469595.00	3222189.25	2605385.00	3669810.75
8948	248.0767167	0.698326291	0.00	2816235.50	4298863.50	12613795.00	22267570.00	5398071.00	1135182.13	14679707.00	18975618.00	32808986.00	27174896.00	16912284.00	4972508.00	3602224.25	17396686.00	50409144.00	7944029.00
8950	267.5445328	3.40314552	0.00	2805850.00	3778858.75	2465906.00	6064014.50	312128.94	5636833.00	3317713.00	2990429.50	758697.50	7039538.00	3917784.25	1104723.25	2290669.75	3626582.25	2873769.50	233200.08
8951	124.0395808	0.45694888	159464.23	2776318.25	5190758.50	3134380.50	3078379.50	1836898.00	1615279.00	2833501.25	2804643.25	2311822.75	2157045.25	5568776.50	1720208.75	1453045.88	1492385.00	3314795.50	2937067.00
8952	471.2491173	9.754471781	4050.44	2773622.25	78973.55	553710.19	29635.70	411877.16	750839.81	1797404.50	502673.94	141807.98	3328474.00	1770957.63	0.00	42127.33	1381341.75	3834563.00	33102.93
8953	462.5989513	3.391224013	0.00	2771194.75	346564.16	93547.29	2921404.25	0.00	560759.06	1587232.25	490668.28	47224.88	5090927.00	1600969.75	224331.70	284928.03	60855.50	107822.98	0.00
8954	575.1901343	4.9180505	0.00	2770859.00	1258371.38	1830067.25	2316378.75	6756422.00	2081059.38	1072832.75	3571491.00	1863750.13	960915.06	1556894.25	1362488.13	1438256.50	1781831.75	2677427.50	1777189.63
8955	379.2466614	6.273219253	60434.77	2765827.50	580484.06	1392166.88	2942858.25	347011.53	2524315.25	1170214.63	766155.19	966981.31	4136724.75	843639.75	709098.25	507571.00	2738577.75	2391128.25	601462.44
8957	449.0673556	0.441975957	2472.76	2731208.25	1487678.25	1446393.00	3690321.75	5467319.50	1421102.75	1395341.63	5580960.50	4801817.50	1495216.50	2902736.75	2733971.25	4297882.50	5892995.50	8529358.00	7638308.50
8959	543.185173	3.406314058	0.00	2709164.00	3765113.75	5520745.00	7323874.50	3341431.25	3185949.00	11921765.00	7100736.50	3604419.50	5976334.00	6577798.00	3896086.00	2035882.00	2709284.75	5498359.00	1241064.75
8960	167.5390953	3.344857617	0.00	2694310.00	755413.56	357410.38	2174808.25	255920.22	766185.25	1810813.38	912058.38	765140.19	2226615.25	1526258.13	1153412.63	655656.31	153986.23	362029.53	255786.86
8961	311.1283645	3.39510055	0.00	2683066.00	12638744.00	17778006.00	15629078.00	33983132.00	14665356.00	48215824.00	42697580.00	40964244.00	17480078.00	30387986.00	18191492.00	22682514.00	26528094.00	47779348.00	29492926.00
8962	271.0585157	3.73497767	0.00	2669056.25	325527.81	662530.38	1066742.75	196392.77	1574516.13	502614.53	778170.13	814027.19	3796940.75	809963.38	587594.88	1371715.63	742947.81	252120.66	1866177.88
8963	389.2672744	7.496302659	11890.45	2662880.25	591032.50	907840.56	1176174.38	139161.77	767877.31	8498707.00	1185348.00	1242721.50	1378522.63	1045115.94	2849435.25	322282.69	327862.91	761156.38	363359.84
