variable	mz	rt
4920	446.1165232	0.714287338
4921	319.0945368	3.046935219
4923	583.112556	2.987442206
4924	1155.216444	5.1158709
4925	969.3201922	4.806629754
4928	781.1591557	0.424943916
4934	534.1481548	2.667401072
4936	971.3361946	4.636212706
4937	887.2244562	4.432160763
4938	427.1196498	2.23290655
4939	551.1787017	2.99925063
4948	249.1136246	3.573197197
4949	397.221884	4.581391897
4951	589.172741	4.82988464
4952	221.0458747	3.429011431
4953	567.1524413	4.812011685
4959	311.1507708	3.963401197
4960	468.1367978	0.488247361
4961	350.1261103	6.284473358
4962	445.209621	3.578359277
4963	699.2466397	4.76394865
4964	717.2574016	4.354493765
4966	317.0673772	3.03767716
4967	925.29207	5.113071015
4969	603.1888194	3.226202935
4975	379.2112948	5.937228857
4977	1135.339464	5.273402561
4983	521.2046275	3.318099522
4984	939.3104934	4.830979316
4985	840.2228844	4.117284952
4986	633.1814339	3.388769261
4989	172.0407196	2.966582444
4990	799.208879	4.149669692
4992	325.2026631	5.122657974
4994	461.1314656	2.279459622
4997	269.0937828	3.808729257
4999	535.198934	5.15294521
5000	965.3265161	5.229535339
5001	340.1046918	2.610633176
5002	287.0930991	4.598099496
5003	511.1470826	3.17388113
5004	329.1622674	3.048449557
5006	849.2446137	3.220531529
5007	277.1085195	4.212879877
5008	547.1785419	8.476058805
5009	199.0878406	2.920833447
5011	644.2007605	4.4352814
5013	555.1733731	2.807571522
5014	357.0987427	4.385179292
5015	951.3103142	5.125804606
5017	547.1141652	2.953843621
5018	957.3197883	4.517685529
5019	727.4148788	6.756311021
5022	144.0457489	2.437991374
5027	922.3010711	3.206098942
5029	540.1741211	2.725589941
5030	247.1343369	4.020449422
5032	515.2516356	3.858606153
5033	413.1057421	0.734173009
5035	897.2639103	4.921045778
5036	553.3528554	6.943354016
5037	279.1605333	4.159817246
5038	243.1027979	4.5492958
5041	373.1303083	4.040888154
5042	805.2740586	4.667097844
5047	402.1051483	2.394979326
5048	287.1042608	3.191132723
5051	488.1914552	0.732739789
5052	1097.344427	5.7275302
5054	833.2765319	5.460483328
5055	771.2680678	5.145226253
5056	738.2483958	2.893731605
5057	973.3520473	4.489841367
5058	937.3314579	5.27515307
5061	749.2475095	4.71773065
5064	937.3323027	5.585976765
5065	147.0301981	0.742447394
5068	329.0885962	2.470289327
5069	373.1303244	3.668702915
5070	173.0093683	0.582604978
5074	418.1002084	2.29075425
5075	283.1554865	4.393432
5076	323.0990798	0.730484474
5077	210.0410652	2.34686615
5079	179.0226291	2.518230373
5081	633.1762338	4.256843485
5083	535.1991849	4.934699645
5085	461.2410307	3.91531185
5086	1097.3472	5.262014856
5087	571.2905068	6.759554034
5088	771.2683849	5.381989079
5090	633.1972535	2.79421857
5091	477.1417215	3.5028874
5092	443.1153861	0.702026487
5093	595.1839972	4.19077808
5094	951.309753	4.82769305
5097	563.1937936	4.315431775
5098	277.1086532	3.716163111
5100	1081.351802	5.025240433
5101	551.1790552	3.31472841
5103	177.0558707	2.677627285
5104	561.17783	4.66631691
5105	461.1292003	0.753554763
5107	371.1178478	3.402463657
5109	261.1136121	3.246965592
5111	1135.339375	5.597480656
5112	525.1399641	2.793732438
5113	1085.230543	7.380061259
5114	965.3267169	5.00967661
5116	744.2400612	2.787385035
5117	760.2313351	5.388885352
5119	279.1606493	4.711417084
5122	805.2789594	2.956438067
5123	644.2019205	4.24149899
5125	954.3278719	2.794994439
5126	925.2932957	4.461100055
5129	438.0821828	3.362186347
5131	445.2092124	3.229649795
5133	775.2678182	2.977123621
5136	579.2089896	3.655712475
5139	545.2259358	3.58757032
5142	729.261148	2.976182392
5144	377.1100874	1.5668527
5145	355.1566644	7.181037726
5150	342.0839562	0.675308272
5155	599.2157249	3.70359418
5156	561.1777472	4.989385706
5157	312.0731858	2.67241489
5158	285.0773439	3.025018068
5161	613.1948788	3.563563415
5163	849.2428831	4.785576645
5169	561.1780365	5.628407361
5172	405.1049698	2.459567421
5173	413.1253136	4.963101852
5174	333.2072831	5.897339739
5179	595.1843039	10.39760473
5181	731.2344096	3.365319104
5183	119.0503911	4.889436087
5187	353.1429519	4.8347867
5191	775.2630176	4.441076496
5194	611.2000749	2.769870437
5196	355.104557	2.711703438
5201	539.1557544	2.924349754
5203	585.1998405	3.441962405
5210	473.2079	5.139231965
5211	388.0897861	0.752220005
5213	329.1613065	3.804211591
5214	221.0457306	2.952190294
5220	335.2234715	4.128237289
5221	617.1815783	4.886936983
5227	552.1381035	3.615922068
5228	391.1233834	2.588379357
5231	295.2284035	6.7552813
5232	373.1297667	4.580355985
5233	331.0681496	1.527028794
5236	433.1515929	4.0420515
5237	470.092446	2.419907233
5238	427.198435	4.28342324
5241	644.2002948	4.89869481
5246	450.1269274	2.352212939
5249	446.0797553	3.573794756
5251	378.0607709	0.771251821
5252	728.2505132	3.045575417
5255	497.1890507	2.729817714
5258	348.1027954	1.657527495
5264	685.1782225	2.695594315
5266	450.1081504	3.972359537
5267	775.2594577	5.088759925
5268	305.1224915	3.743151057
5272	445.1373238	2.556943489
5273	460.1114307	2.398725589
5275	563.1406917	7.614756906
5278	683.2207825	3.168221784
5279	805.2738255	4.64707075
5280	283.0617115	4.224025444
5286	460.1113941	0.746473582
5288	719.2013136	4.462282278
5290	351.2212077	7.002584715
5292	846.1784273	5.37370371
5298	243.1028131	5.09427133
5301	319.0944683	2.450631142
5303	119.050493	3.537195821
5305	243.1029382	3.713983364
5308	441.0855999	3.441713158
5313	547.1453854	2.565724213
5325	621.4389491	7.32568038
5329	402.1051109	0.753978598
5331	423.0874186	4.014492863
5332	603.1876898	4.934502761
5339	823.2351055	4.644146129
5354	387.1671445	3.375345662
5357	567.1537529	3.97509224
5361	388.1156529	4.112933335
5364	820.2343969	3.918701094
5368	443.1375992	6.207842763
5373	333.2079561	4.093466593
5374	453.1983663	6.152703975
5383	405.0801484	0.746498296
5393	805.2793604	2.524134153
5395	331.1043843	0.856115412
5396	865.2434118	4.143234187
5399	557.1607749	3.9305756
5400	714.2080706	3.507928825
5404	567.1522423	4.5538617
5408	671.1845344	2.731237547
5410	777.2786596	3.974813735
5415	342.0837133	3.762755005
5419	312.2268297	5.044795027
5421	747.2312949	4.681487232
5431	589.1735105	5.284815422
5436	865.2373093	5.124253172
5438	522.127112	3.62367558
5442	541.1363317	3.474058305
5445	377.1630289	3.451318368
5446	759.2155827	3.480066316
5453	495.1294538	2.313762017
5457	535.1991029	4.201630016
5467	293.1772535	5.595755824
5468	463.1271599	4.000609623
5469	431.1364287	0.915231086
5476	402.105247	2.6260472
5478	293.1797232	8.357995121
5479	171.1143408	1.434343671
5480	814.6076269	9.538353872
5481	531.3045735	6.232747405
5482	435.1523409	1.631184635
5483	726.6282326	9.916739503
5485	579.2039727	3.151702406
5487	601.3226054	10.05951896
5488	590.4474673	10.22027916
5490	827.5918623	9.993262839
5491	279.1639503	7.1643819
5492	355.1590504	9.643272335
5493	162.839306	6.226193982
5498	741.2215955	4.951907232
5500	729.2690571	6.392590736
5501	312.0956835	0.591524425
5502	429.1261783	0.701693715
5503	514.1006272	4.11349244
5504	377.1098952	2.208980211
5505	487.0818065	4.114600582
5507	261.088297	2.808895168
5509	306.0584299	0.494242061
5510	467.2846852	9.561371321
5511	814.6446139	9.752235778
5513	733.3648314	8.535643617
5514	448.1265016	3.316011425
5515	842.6734411	8.305750121
5516	781.4802787	6.406180774
5518	451.1471887	0.639795188
5519	595.2909145	6.792761977
5520	667.2205068	5.192996223
5525	578.9898726	0.42196238
5526	359.1148205	3.53681919
5528	281.1398973	3.005752245
5530	828.6237769	9.704722968
5531	252.0881334	4.305005282
5537	573.2928944	4.883288161
5539	497.1106652	3.799152079
5540	431.1203497	2.248996589
5542	452.1214433	3.50232333
5543	573.2903115	9.474579176
5545	403.1410953	3.664383459
5553	509.1447387	3.055539161
5554	317.0884139	0.625411051
5556	905.6709255	8.315186228
5557	549.1930177	3.170354733
5560	348.869628	0.396325874
5562	582.2080523	4.228845971
5563	899.6607419	9.749742717
5566	625.2159753	3.475319243
5568	850.5392357	6.394142621
5571	881.6496618	10.01919872
5573	740.6796105	9.941811478
5574	705.3333958	8.202538833
5578	251.0567099	0.87195369
5580	773.2264703	2.815407037
5581	329.0866218	0.524707999
5582	537.1635071	3.478241011
5583	765.6386569	9.958063037
5586	796.6312641	10.01509564
5587	433.181387	3.767088968
5590	213.8799362	6.394951838
5592	204.0877998	0.733787147
5593	831.5977883	9.484317523
5594	451.1621886	3.23408044
5595	471.385605	9.951253616
5597	887.6604346	8.881473639
5598	407.0779797	4.836509908
5599	341.1034141	4.022899546
5602	870.7058488	9.687792089
5603	321.8505309	0.400880428
5605	640.2628521	2.85109775
5606	347.2000655	5.941550261
5609	587.1707745	4.320720239
5614	641.1741624	2.938791174
5616	555.2858245	7.72192456
5617	121.0298361	11.11966159
5621	446.1160019	0.499812031
5625	487.0820646	3.781944343
5627	760.4829449	6.350025233
5633	707.1557859	4.8957031
5636	558.1269514	4.340855394
5637	493.3681102	7.993282794
5641	384.0948613	0.738284331
5643	263.891306	0.446938596
5644	737.2772704	6.290892224
5645	514.3212458	6.362395818
5648	1021.331532	5.8811576
5654	461.2409501	3.496402018
5656	428.1209937	3.347489268
5659	680.6210374	9.94757794
5660	833.7784713	5.4560826
5662	713.4028954	6.435419839
5664	836.5191858	8.698173347
5672	793.2953853	3.416313944
5677	740.5692948	8.959008379
5678	251.0564612	3.017352197
5680	784.5603224	8.707639283
5684	514.1005847	3.784014547
5686	453.2691682	9.283116467
5689	347.2000335	5.507453352
5695	449.2692511	7.941354143
5703	364.0895134	0.734231194
5705	606.0090472	0.416610981
5706	527.1708614	3.391870688
5715	343.7425698	0.381389524
5716	419.1939	3.552475441
5720	797.5553902	8.61241865
5722	357.1002742	3.909258137
5728	733.2352474	3.399388035
5732	283.0468611	3.520694694
5736	497.1103466	4.094886506
5744	587.1751565	3.419579395
5751	265.1482732	11.14538629
5757	489.0785704	4.119963858
5759	537.1993668	3.374352455
5763	579.1953563	2.488296022
5767	707.157472	2.232469017
5770	759.2301921	5.370563109
5774	148.0406082	2.871492803
5775	476.2794936	7.212393235
5776	793.2739032	4.346583875
5777	509.1466687	4.745606825
5780	587.1709762	4.900408258
5785	489.0784367	3.757850842
5795	383.190578	9.210730676
5798	347.0905817	2.38454451
5799	875.294779	4.917482283
5804	430.0979693	3.397997642
5811	836.5248183	9.3324485
5812	537.1993544	2.711208189
5818	369.1775217	3.061639161
5822	887.6673061	9.756598772
5825	445.246538	4.041784983
5826	633.4391235	8.159589194
5827	743.2354836	5.354027119
5835	1021.334426	5.55722635
5839	265.1451213	5.829577625
5842	134.0250801	0.789645264
5844	985.6122105	10.26352341
5845	212.056706	2.887014274
5849	221.0457427	2.681626297
5856	500.1004285	2.947359
5861	341.1034624	3.6134757
5863	580.1881438	3.546909189
5887	942.6000073	8.886704556
5892	389.0943171	2.634625945
5894	497.1130446	0.623738808
5898	537.1637194	2.976195567
5902	252.0882177	3.168239114
5903	705.3362243	3.524113129
5912	523.1612604	5.30112285
5913	558.1247652	3.613362983
5924	773.2278959	3.199672808
5932	566.1531993	3.935002722
5933	741.2574956	2.90143059
5934	333.1343669	3.727826416
5939	702.1914506	2.305800096
5940	454.1963635	7.57519224
5941	959.5972933	10.25862653
5943	888.6796443	9.184736232
5947	509.1494672	3.67755324
5948	827.5933063	8.957302494
5957	395.1545627	4.200980632
5963	379.1580635	9.779452438
5968	564.1970691	4.319922575
5975	832.6170886	8.833051276
5976	759.2350346	4.011696544
5982	351.127374	4.32764295
5984	611.1631104	3.404019144
5985	643.2267399	2.494831197
5990	733.365142	8.186124947
5991	428.1228096	2.245116283
5992	905.6770987	9.746792929
5995	775.255412	3.589666816
5998	713.2078951	5.43456865
5999	433.2087093	4.0714958
6000	476.2799201	10.47601596
6002	573.2914066	6.702708856
6017	343.0832886	3.809634517
6035	595.18111	2.362504635
6039	444.1404012	3.980202316
6064	433.1168564	4.456255243
6070	401.1827128	2.727715828
6074	789.2274677	4.324371119
6075	819.2381174	3.502415706
6102	505.301108	10.17129732
6123	577.2677773	3.9345388
6128	653.1720193	3.355951922
6136	705.3356014	4.003015489
6145	537.1479255	0.763670328
6147	601.3244509	6.117403795
6149	430.1003159	1.363049111
6151	679.2200381	4.209787265
6152	730.2168737	5.3018571
6155	905.6770771	9.877531706
6159	729.243789	3.965531044
6183	398.1103077	0.770116238
6212	171.1142722	0.846657813
6213	517.1577002	2.816151372
6214	435.1520997	0.766227057
6215	563.1629413	2.847917863
6216	327.1807594	8.352979765
6217	205.0508253	2.948310865
6218	531.3707042	8.374445783
6220	967.3414181	5.233849683
6221	194.9060745	7.876917288
6222	545.3865945	8.855071254
6223	207.0664834	4.148582053
6224	342.0841424	1.613896881
6225	351.2215568	7.404018943
6226	755.2254946	3.808921744
6227	597.3945485	8.405068084
6228	477.3467467	7.63940575
6229	423.2531847	10.37873755
6230	595.2198048	4.405289062
6231	445.2376211	10.42807094
6232	580.1534523	2.810451506
6233	359.099244	2.684858848
6237	519.3342806	7.911770744
6238	476.2795688	7.504806259
6239	160.9357358	7.869635115
6240	548.1432347	3.516677715
6241	417.0855665	3.420893635
6242	303.1202237	0.51366037
6244	553.134564	2.785097044
6245	767.4250827	6.067284967
6246	409.1303676	5.414766286
6247	478.142251	0.476894066
6249	633.402836	7.554494428
6250	364.8432878	0.401963786
6251	507.3336459	7.822640723
6252	913.4825711	5.912104267
6253	393.172815	8.319594804
6254	547.2528748	0.761279261
6255	111.0090244	0.797922268
6257	548.1433621	3.464032715
6258	202.072462	0.743245582
6259	216.853956	7.636478118
6261	576.1383432	3.850914823
6262	431.1720143	4.217352859
6263	325.1412655	0.730045128
6265	465.0868116	4.196705538
6266	628.0911255	0.4300431
6267	807.5736735	8.30973106
6268	743.2703966	5.131077317
6269	621.4027024	7.451462306
6271	389.1097128	2.9487188
6272	517.3550133	8.587636125
6273	388.0901296	1.627054838
6274	1038.731085	8.59990974
6276	455.0670294	3.326670728
6277	239.1019385	0.948152747
6279	761.2827053	4.700139786
6280	521.3496594	8.026843291
6281	251.0566162	0.785933332
6282	579.286155	7.11144286
6284	525.1108935	0.498564721
6285	144.0668345	0.734518067
6286	385.1294543	4.523008078
6287	601.2312866	3.568678022
6289	760.5601588	8.830652878
6290	967.3388034	5.55188407
6291	400.3077552	8.312962642
6292	869.2563324	0.47249307
6294	642.397959	7.602944628
6295	654.1340527	6.646379016
6296	563.3607025	8.3573478
6297	546.1273518	3.644765806
6301	469.0820784	3.883519457
6302	629.2262895	4.015329214
6303	389.1253981	3.294405773
6304	398.2016219	8.319809538
6305	791.292223	4.849524911
6307	821.3045801	4.724784237
6310	515.3757795	8.782502982
6311	232.0982448	2.433653494
6312	652.5546082	10.24532865
6316	445.237321	8.222068914
6317	579.1888752	4.970632895
6318	561.2681484	2.244067721
6319	857.2939607	6.615724562
6321	471.3129548	7.61052892
6322	709.2317316	4.2631908
6324	283.0786126	0.416249225
6325	550.1593866	2.987014012
6326	847.1748391	0.430387562
6327	606.1490793	3.854342625
6328	887.609931	8.386893783
6329	775.2622703	4.71297407
6330	564.1379246	3.387205379
6332	518.1320742	3.37927975
6334	595.2907796	6.925640255
6336	623.45482	8.746401379
6337	577.2706328	6.328541368
6339	449.1470993	4.02783663
6340	935.3161268	4.914215011
6341	409.2034234	7.6679357
6342	507.1569964	0.501195123
6343	255.1242271	4.233703527
6344	153.1036724	0.823419416
6346	673.3429803	8.460271917
6347	624.5227719	9.55353681
6350	920.2710345	2.874091357
6351	439.2534195	9.067092094
6352	571.2041749	3.258162082
6353	649.344806	6.225924521
6355	756.5295404	8.332500152
6356	499.2160412	0.576026881
6357	611.2479272	0.717415248
6359	404.3027431	6.458612532
6361	118.9270053	7.908106526
6362	475.3078674	7.630216463
6363	419.1201373	3.047105618
6365	405.0801023	1.550597617
6366	457.1521784	4.595139286
6367	459.3129503	7.449120588
6368	523.3556824	7.60263395
6369	473.32882	7.642439605
6370	325.0939024	3.876600945
6372	473.3284912	8.50543061
6374	835.3220147	4.771512367
6376	425.1233523	0.738196589
6378	540.345432	7.62473748
6380	657.2576756	4.616758228
6381	596.4915345	9.091402259
6384	369.3017279	7.518397233
6385	449.269469	8.226613426
6386	544.3773346	8.3936843
6387	439.0569056	0.860435982
6389	611.2150453	4.186523705
6391	610.1431289	3.41697988
6392	458.1114688	3.43985491
6394	471.3126809	7.21256546
6395	1168.866369	8.28964068
6396	1081.352231	5.257017811
6397	488.1215459	3.473927085
6398	494.1320251	3.437193756
6399	413.1251639	5.106713385
6400	451.0720439	3.543774711
6401	513.3259252	7.68994455
6403	559.4019653	8.682777284
6404	877.6395281	9.751703278
6405	805.5533745	8.34830573
6406	629.2258345	4.349001213
6408	505.1124648	3.34880135
6410	431.1353059	4.338095925
6411	573.4180188	9.244691274
6412	759.2679381	4.42146645
6414	597.2358816	4.746450605
6415	627.2462454	4.327316731
6418	431.1323611	2.328791575
6420	464.1207244	3.30819987
6421	433.209677	2.99315196
6424	645.3121296	8.866210538
6426	299.2595636	7.597243232
6427	781.2526955	5.698597141
6428	825.5872688	8.957320117
6430	563.3457769	6.824090345
6431	427.2168139	8.301201663
6432	781.2534507	5.353446832
6433	564.1398497	3.024082479
6434	641.5131398	9.565960717
6436	187.0402713	2.962200318
6443	329.0882148	0.903705698
6446	509.1678395	2.950402022
6447	742.5502101	8.754245757
6448	239.0597052	4.990258394
6450	1133.404912	5.229965328
6451	658.3921824	7.60085945
6452	521.3498117	8.498702737
6454	661.3432703	8.406753217
6456	394.2736631	6.458409211
6457	609.3946351	8.46541897
6459	804.5867753	8.785659061
6463	415.1259088	3.276325711
6474	594.3973332	7.854807492
6477	513.1371295	2.559852281
6483	613.2309667	4.24649246
6486	812.5920811	9.07443685
6488	231.0277738	3.013578712
6490	631.24182	3.826306463
6491	741.2581286	4.749126086
6493	556.1532088	0.601004947
6495	563.2109469	0.563122933
6496	660.1962795	4.260564511
6498	325.1412716	2.18037735
6500	623.2112878	3.201904923
6501	501.2374923	0.723407879
6502	593.189821	3.780393868
6506	987.3667663	4.780584711
6507	1059.541212	5.763914867
6510	811.2844432	3.999809781
6511	541.1939708	3.167678289
6512	445.1362956	3.305127406
6514	791.2938834	5.169971283
6515	580.169695	3.123747641
6518	859.6292197	10.01666416
6520	459.2000338	0.731864326
6526	601.4495853	9.738879983
6528	795.2884006	4.1751463
6531	565.360746	7.298817711
6532	167.0352094	3.638393806
6537	431.135966	3.781308935
6541	375.1306312	0.74273491
6549	386.128922	2.440719383
6551	454.0674991	0.701588164
6555	459.1369526	0.541623945
6556	1003.362924	4.580785572
6557	303.0533532	3.2702177
6559	468.1273631	3.169436867
6560	378.0610638	1.559561975
6561	371.1147163	3.863966195
6562	610.3925968	7.852317838
6565	577.1729817	4.91836028
6568	789.278858	4.81807428
6569	536.3244503	7.919804733
6570	643.2060573	4.270791687
6572	667.2051418	4.342264095
6573	1149.399662	4.983720039
6576	659.2369046	3.959417945
6580	594.1488991	3.417350724
6581	478.1214906	3.279884694
6585	583.1852224	3.51117395
6587	445.1365346	2.769098561
6593	734.2337306	3.881753443
6602	532.329361	7.85634965
6603	221.0457997	4.219282106
6608	439.0562919	2.2533605
6610	726.6282162	9.896607224
6611	437.2417976	0.707483172
6613	610.1438273	3.16319964
6614	133.0145146	9.222486421
6615	615.2104009	3.47640384
6616	849.6082752	9.213442194
6620	379.1801717	7.952045166
6623	341.1430841	7.582194409
6626	459.3128425	7.095792128
6627	421.1519798	3.322464243
6628	777.5506258	8.90107375
6629	449.1467916	3.121288805
6636	375.146014	3.334949064
6640	1097.346943	5.434169744
6641	827.3144189	3.8282075
6644	627.2473667	4.663504325
6645	463.2490725	6.142113228
6647	440.0815031	2.858669244
6648	315.0730301	2.221248052
6649	534.1280871	3.104773905
6651	643.2417642	4.235371472
6652	640.154766	3.416509913
6656	615.2101344	3.789653227
6665	356.078401	4.164868995
6679	1001.34768	4.637776953
6681	513.2315748	0.779528324
6683	1091.5302	5.01749618
6690	439.188629	3.90075575
6695	570.2015528	0.416261338
6700	837.3220745	3.728880275
6702	319.0915707	0.450216473
6703	235.0613996	2.9901416
6705	461.3650525	8.390442044
6706	295.1378051	5.697336385
6711	516.1478632	2.487548558
6718	410.0717007	1.593154264
6720	803.2574211	4.833006457
6722	951.308929	5.385882116
6723	650.538825	9.714004394
6725	177.0196268	3.349540206
6727	821.3040149	5.088308524
6728	580.1346517	3.06257304
6732	483.2789027	8.24475718
6739	810.2643317	4.461513522
6740	642.1856225	4.693260095
6741	449.1468814	3.496366225
6747	531.3710374	8.713793775
6765	416.1212156	3.029618815
6766	357.099072	4.707710289
6770	576.3042092	6.109321415
6771	576.1736681	4.038740986
6773	594.1487839	3.198861922
6774	673.3430236	9.24199645
6776	507.131281	4.08700373
6779	624.4537534	6.454913489
6781	531.1677391	5.112537228
6784	553.1371277	4.527159965
6787	903.4545085	5.8807161
6788	544.3300781	8.0258811
6790	1154.851332	9.756324045
6791	675.2168226	3.202268093
6795	627.2427089	0.727530264
6801	757.3963826	6.195476367
6802	830.1842557	0.463670643
6805	677.2475778	3.853189461
6806	619.4233846	8.271872194
6807	415.137352	0.709284359
6808	345.156184	3.269593954
6813	635.4182753	7.842177994
6814	621.2467078	3.351149623
6817	1136.839847	10.01910097
6821	657.2208044	4.104855746
6823	397.3332578	7.974246452
6825	376.1295829	7.854342673
6826	559.2151271	3.189426276
6830	1108.808966	9.454795832
6847	578.3198503	6.462900781
6851	747.228128	4.066213832
6865	631.2421703	3.581431066
6867	365.1512332	4.390230884
6871	182.0461876	0.742796575
6885	473.3284112	7.315484179
6888	491.1210474	3.457982036
6902	265.0721236	3.291358856
6906	527.300944	6.720875421
6913	649.1923878	4.243296538
6918	1166.233476	7.30050708
6921	625.1802037	3.3019461
6922	459.3128681	8.079285644
6923	935.3161904	5.12531845
6926	577.274821	7.5674065
6928	761.2821807	4.9251141
6929	623.4182045	7.808445837
6933	407.188397	9.716972076
6934	789.2785272	4.43741455
6936	251.0566127	3.963321497
6937	1149.399884	5.302644633
6938	576.1724224	3.89080445
6939	793.2730219	4.962120769
6942	202.0724442	2.295761224
6946	955.3431095	4.46884895
6947	597.2321117	0.714244707
6948	407.1896752	8.122936612
6955	580.1329346	2.69253838
6957	556.2875641	9.753222022
6960	550.1223043	2.66144065
6961	459.1519829	2.771549716
6964	531.1676173	5.669421167
6965	351.2219478	10.23912419
6966	459.3130901	8.470078915
6975	325.0939037	2.700912417
6977	387.1153385	7.62940119
6978	353.2167056	7.549666491
6983	565.1690383	2.323514137
6984	255.1237334	4.734944506
6986	497.1937003	3.363775309
6991	1149.242545	7.431455063
7001	1101.380499	4.849493178
7005	471.3128447	8.617360322
7007	375.1461209	3.054647
7011	341.1962489	8.491397504
7013	743.217937	5.189641233
7019	465.0873981	5.7790469
7020	640.1563808	3.191467333
7026	385.1302812	4.093882333
7031	389.1256941	4.290537541
7034	379.1584341	8.07421069
7038	265.0722114	3.094526867
7039	623.2148733	4.75741517
7052	513.2316565	2.237713365
7055	741.221702	4.720508736
7066	246.0985527	2.922058011
7068	551.1579942	3.77861025
7076	529.1405655	0.705828012
7077	401.1219889	0.696212328
7079	807.2887678	3.857686654
7080	387.1160009	11.18888045
7085	443.1359674	4.052025643
7086	809.3035333	4.205410957
7087	763.2621219	4.167564105
7089	601.177842	3.29084516
7090	544.3774567	6.1528029
7108	235.0615259	3.395127561
7109	549.1783944	4.364050255
7113	187.0250359	2.4812058
7114	459.3088094	4.54759728
7115	610.1434326	2.70480655
7116	1003.360449	4.846898589
7122	614.1963192	0.729768478
7123	942.6001147	8.403537083
7128	462.1270285	2.552979735
7131	741.2280144	3.360636142
7132	833.6172393	9.748897217
7133	464.1208044	3.772996143
7140	533.1676842	2.954054295
7144	218.1035989	0.779435585
7145	483.2797452	9.570609146
7146	857.2889858	3.962157816
7150	309.156244	3.439311495
7153	952.3123309	3.227770947
7154	544.3296164	7.581459757
7155	1097.346509	5.0247489
7156	782.1591993	7.253701217
7157	514.2059896	1.46198095
7160	367.1198947	5.11086061
7177	536.200458	0.72143184
7178	519.1673444	4.88118897
7179	649.2127645	4.32494093
7183	390.1194084	3.473432943
7188	793.2733477	4.09947533
7191	527.3011209	7.351755678
7197	371.1539852	9.676077023
7203	187.040346	4.014584803
7206	443.1333427	2.462818925
7211	517.3532614	9.675979337
7214	952.311944	5.764266129
7236	532.3765598	6.0349203
7238	421.1369815	2.879075
7242	757.2580271	3.307137618
7249	773.2307143	4.262588169
7254	445.1180817	2.968929588
7255	566.2117589	0.59298607
7256	500.1045944	2.379023981
7261	379.1986276	4.4986942
7262	773.2469122	4.232214486
7266	433.2063556	0.879129242
7269	417.0842167	4.023987132
7271	756.2233072	2.809804085
7273	451.1627378	3.647719335
7287	561.2683614	0.795629437
7290	599.2156075	4.642448662
7291	505.1127396	2.755417333
7293	385.0939642	4.13141349
7298	624.1744994	5.5831722
7303	385.1282461	3.281358278
7330	576.1795852	2.987043122
7340	549.1433357	4.683636315
7351	533.1681927	3.374948515
7353	549.1640314	3.951594611
7354	461.3651056	7.761668383
7356	758.5448248	9.689910728
7361	559.4025497	8.965066525
7365	730.2189468	5.06777064
7376	580.1695397	3.776206647
7377	534.12708	3.515193861
7383	303.1208251	11.26957257
7408	804.5857576	8.427847873
7420	518.1531658	2.963730611
7425	417.1413904	3.606138221
7428	527.1378738	3.709568818
7439	585.1995775	4.3808099
7452	164.9995208	0.359943495
7455	529.1418122	3.745084415
7460	440.0798798	3.338261789
7466	298.8805563	5.40863623
7471	531.1677277	4.63375647
7477	328.1142609	0.725854356
7479	725.2233317	8.2272346
7480	517.1521452	4.524696245
7485	729.2500438	3.354497667
7489	555.2787755	5.519719704
7501	967.3400995	3.422327809
7508	478.1209569	2.8805483
7514	565.2060768	2.431349689
7515	492.2729217	5.915156787
7519	519.1669678	4.962919847
7552	749.2535943	2.309614033
7553	730.2178667	5.2022634
7556	563.1635238	2.314453456
7568	1097.351416	4.050731438
7570	547.1830646	3.627818438
7588	341.1247996	3.383880211
7599	409.1264915	0.755468391
7603	667.2038589	4.018733048
7612	596.1864894	2.453764365
7619	905.3091217	3.732587268
7626	760.5580225	9.007379074
7632	1168.867079	10.13814067
7658	537.3296577	5.102258311
7677	1091.531033	5.587198867
7689	603.1882702	4.235611389
7690	585.1626771	3.821396056
7700	323.1695035	6.08927991
7701	378.0851123	2.995853807
7707	711.2484135	2.954730196
7738	556.1539168	2.112337876
7749	307.1380274	5.855969768
7762	571.1443798	3.502296768
7789	563.2191545	4.519164065
7802	219.0666386	3.09232533
7860	394.2736379	5.545142532
7867	367.0678746	3.14052064
7868	305.0788485	2.705709815
7869	483.2249669	4.272974705
7870	435.15229	0.889319023
7871	265.1450484	3.760977454
7872	409.1886021	4.086371988
7873	221.0935279	0.656468629
7874	302.1401646	4.300112716
7875	445.2372845	7.610875504
7876	337.0572766	2.975104089
7877	304.1560709	4.260666979
7878	594.1698721	3.139188847
7880	303.0994368	3.432871795
7882	449.2191785	5.521142191
7883	473.1959261	4.277982788
7884	450.1991427	3.148316453
7885	631.1847765	4.007958195
7890	431.1171149	3.459332874
7892	473.2041997	3.789624781
7893	365.2104833	4.592297912
7897	362.1618208	4.173639762
7900	617.2474035	3.656887336
7902	548.1429985	3.865578421
7905	225.1037782	3.833005447
7912	476.1207508	4.404337778
7915	429.2148931	3.466763871
7916	609.2349165	3.648769368
7920	367.1247397	2.8470664
7925	218.1037742	1.700295322
7931	301.0935598	0.727622917
7933	443.1102925	2.872800431
7938	665.2832982	4.312550135
7943	264.0881557	2.45964409
7945	302.0665248	0.493335211
7948	389.0843215	2.772600788
7949	463.1986635	4.728744282
7952	392.1548553	3.724046609
