variable	mz	rt
5997	302.0683566	5.995198888
5998	541.4450555	9.128013709
5999	166.0501262	2.840402476
6000	835.6121949	8.544370721
6001	368.1542721	8.752685842
6002	449.2886523	6.641950656
6003	526.3905427	8.379232879
6004	226.1459446	7.557083791
6006	296.2011849	7.839977878
6007	821.5959794	8.400465204
6008	849.6276961	8.764017206
6009	367.1897003	10.15779724
6011	277.2014847	5.264196929
6012	603.4452227	7.9509876
6013	708.4903388	6.60072788
6014	215.0684422	4.916613228
6015	311.1848148	4.6507628
6016	392.3020463	7.323876538
6018	522.4738031	8.822872868
6019	758.5693953	10.29704127
6020	888.6994007	8.736080924
6022	271.263131	7.769476864
6023	624.5417045	8.634337929
6025	359.315822	8.071369926
6026	219.1746756	4.029922618
6027	427.2467849	7.628486171
6028	731.7397376	8.77957048
6029	227.2370485	7.884227411
6031	549.4726769	8.796872173
6032	624.5421685	9.044519324
6033	405.2624176	6.623176268
6034	593.5002868	8.79386963
6035	497.4186394	9.189606862
6036	763.5551693	8.207595994
6037	439.7572637	8.44162395
6038	422.2912433	7.47144419
6039	352.3397615	8.715027068
6042	743.6476104	8.314179583
6043	183.0655191	0.223781448
6044	502.3761791	6.989222874
6045	504.4262223	8.416358459
6046	403.2337795	7.158950082
6047	301.2739836	7.930206591
6049	142.1228562	5.266067224
6050	371.1634021	7.546888256
6051	171.1491331	10.28819112
6052	436.358166	8.634415392
6053	580.5154999	8.686743344
6055	700.5578486	8.188743135
6056	444.3332667	6.642202397
6057	439.3768112	8.972818435
6058	324.233682	7.182194925
6063	219.1743806	8.664080491
6064	327.078587	6.232169853
6065	411.3096581	8.336628006
6066	352.2620861	8.374014178
6067	255.6454996	7.557763876
6068	507.3310788	6.970070135
6070	537.3414519	6.656446453
6072	294.228093	5.341063489
6073	770.6683791	8.070125456
6074	732.5564246	8.423159194
6075	306.2644599	5.771211171
6076	634.4541192	6.957042374
6077	306.2433497	4.362989515
6078	277.2281195	4.26750629
6079	541.4072428	8.457631176
6080	479.1881615	10.3606935
6081	376.3423269	8.116451513
6082	458.3491264	6.968366897
6083	321.2063806	7.574098318
6084	285.2787762	8.111668345
6085	362.3269058	7.86924632
6087	482.4067357	7.173539674
6089	405.2624399	7.553490112
6090	526.4331403	7.170376321
6091	285.2788728	7.809617209
6093	233.0795255	3.839832262
6094	341.3054811	8.062094479
6095	427.3056743	7.555973047
6096	668.5687103	8.597914564
6097	313.2740644	7.551223676
6098	819.6176849	8.986377959
6099	600.4697172	6.889333339
6100	351.2888843	8.413895903
6101	311.3430042	6.333080712
6102	465.1727913	7.47675059
6103	863.6424525	8.946545689
6105	279.1593408	6.096500897
6106	698.5780886	8.276154767
6107	497.380209	8.46867726
6108	469.3498052	8.071153021
6109	438.3802848	7.174075038
6110	389.2680448	7.604481026
6111	581.3676274	6.6527987
6112	582.4950309	7.995763556
6114	712.5942982	8.569038423
6115	310.3106755	8.211381859
6119	479.3952465	7.763720479
6121	752.516288	6.605889359
6124	335.2201791	5.943856529
6125	349.2362253	6.847077321
6126	775.5922006	9.041062039
6127	769.6030512	8.635272035
6128	214.0863186	3.585337764
6129	227.2370205	7.525945475
6130	505.4463467	8.923879035
6131	576.5075325	10.33910762
6134	387.1633009	6.304313046
6136	625.393594	6.635575139
6137	251.0471901	7.322048929
6138	322.0550028	4.661456267
6139	390.3584004	7.895602038
6141	354.2779098	8.443584714
6142	896.771144	10.20163794
6143	311.2120929	7.67443792
6144	487.3621214	7.174267744
6145	469.3498121	8.462411535
6146	337.274403	8.503963341
6147	156.1384827	2.40094647
6148	669.4195487	6.606374
6149	482.4064967	7.380893591
6152	642.5165581	7.967492318
6154	418.369812	6.3559398
6155	406.3525823	7.9117946
6160	705.5136973	8.167657624
6161	858.6884415	8.9265576
6162	337.2196921	7.904745793
6164	814.6626653	8.996364261
6165	296.2008514	8.393108133
6166	421.3533213	7.32706595
6167	924.801312	10.19445844
6169	209.1902358	5.609901812
6170	570.4592584	7.168420471
6171	731.5654436	9.023000368
6173	879.6383595	8.512926911
6175	499.3616049	8.026923403
6177	595.4779475	8.216515856
6178	420.3687804	8.118148167
6179	487.3618707	7.389747665
6180	277.1336914	5.912997072
6181	476.4684964	9.239716079
6183	359.2212453	7.630173224
6184	420.4055606	8.741126888
6187	448.4368173	8.713093621
6188	893.6540443	8.7048192
6189	242.1904736	7.53384555
6193	687.5406295	9.107438212
6194	551.3572474	6.968848203
6196	314.1390313	5.409592662
6197	433.1844448	7.043716707
6198	506.1996406	7.556009424
6199	520.214937	10.39229807
6200	540.2938821	8.417064075
6201	682.5838019	8.712859241
6202	455.3354962	7.890101265
6205	713.4461284	6.600763408
6207	580.5150148	9.088140109
6208	464.3948919	8.447714948
6210	513.3764145	8.406262972
6211	229.0862779	5.830905459
6213	711.5628565	8.433856468
6214	537.437108	7.984025774
6218	464.3370461	8.440646689
6221	653.51979	8.249964957
6224	422.2910893	7.62990785
6225	156.1384563	2.667288412
6226	434.3847443	7.969517306
6227	902.7153382	8.893710255
6230	335.220247	5.514752391
6231	270.65873	8.073485168
6232	142.1228149	3.422140644
6235	770.6355636	9.004879259
6236	406.3525839	8.289967503
6239	409.2571119	5.589940873
6240	256.2059209	7.78133428
6241	434.3840058	8.358304842
6243	747.3683105	10.22192333
6244	461.3333956	8.37992175
6245	317.1655742	7.0920006
6249	614.4851564	7.177572738
6250	219.1746546	4.145499735
6251	802.6256224	8.15094675
6252	408.2531746	10.29302691
6253	499.3615215	7.933587765
6254	397.2947158	7.713499332
6255	678.4801675	6.951582897
6256	638.5576127	8.740716106
6257	313.2378436	6.007695041
6261	585.4303932	8.332450581
6263	411.1729359	7.589522806
6264	209.081031	2.471242629
6265	594.5316756	8.779027291
6266	311.2566555	7.152990053
6267	796.5427055	6.595465055
6271	521.3268877	8.5691763
6275	295.2273745	5.981203488
6277	756.620681	8.508338331
6278	279.1595024	7.403444165
6279	222.6344456	7.779350721
6280	145.0972425	0.425510877
6281	240.1381927	7.78216966
6282	463.4269218	9.0985828
6284	907.6691938	8.871247862
6289	561.399166	6.948976874
6292	258.0425477	4.574302543
6293	918.707844	8.51722955
6297	860.6683534	8.290773405
6298	400.3066628	6.623592824
6301	348.3473968	7.782706691
6303	209.0810973	3.204121871
6306	240.138351	6.970759381
6312	209.0811803	3.618931903
6313	865.6233063	8.286655015
6314	157.0836078	1.936808647
6318	128.1072427	3.308249812
6319	367.2478382	5.739214
6320	426.2050319	10.22337806
6323	536.4524256	8.436769584
6331	448.3996894	8.120588259
6336	757.4715864	6.599490029
6338	932.7247772	8.638295692
6342	120.0257207	7.754530091
6347	178.050092	2.877810345
6350	726.610693	9.047497203
6351	513.3769749	8.026089508
6352	405.2631446	7.614843509
6356	726.6102051	8.674860879
6358	344.2802536	6.848652975
6359	392.3373393	8.108705776
6361	236.1298891	7.557783474
6364	923.6635688	8.509978556
6365	167.0340478	6.080485424
6366	390.3579271	8.316775042
6368	452.3386037	7.387366622
6375	246.6591393	7.555379447
6377	298.216835	7.826984725
6378	395.2782226	6.723930885
6382	531.3884486	7.173315038
6390	464.3956362	8.083903865
6393	720.4920843	7.3653435
6395	395.2209793	10.27087218
6399	425.3532341	8.051100144
6404	642.516529	7.973398326
6405	412.7780153	10.43095747
6406	151.096515	0.746543624
6407	198.0917513	5.084235619
6408	543.3879742	8.000650041
6418	369.2633063	7.191563959
6419	283.2634512	7.894143306
6424	353.2307609	5.228661888
6425	658.5112202	7.168645818
6426	486.2133603	8.421067383
6428	571.4187307	8.399151015
6429	946.7385817	8.829388572
6432	360.363412	6.305877282
6433	807.5770639	8.152551127
6437	598.4541629	7.394967429
6440	613.3845539	8.578654321
6444	833.6280271	10.08321194
6445	467.168051	7.467083659
6446	146.0601807	3.391954965
6448	454.3752481	6.798490438
6450	528.4123549	6.516171644
6451	406.7488185	10.45153822
6452	409.3299101	8.537013847
6457	498.4017692	6.801348321
6460	461.3024425	7.712840688
6461	478.4476525	8.863410441
6463	707.2845033	6.556685217
6467	286.310973	5.787240829
6471	543.387323	7.929422939
6473	448.4371435	9.229994438
6477	178.0861509	2.830224144
6480	364.3577443	8.496989532
6485	686.5424748	7.972752782
6491	757.5535307	8.367762336
6492	575.4150816	7.164055847
6493	682.5847109	9.111389991
6500	256.643083	7.559937409
6504	425.3247511	8.518825961
6505	420.3333925	7.291134538
6506	299.2586823	5.994725565
6507	152.0707723	4.268738812
6514	471.3327876	6.658483944
6519	542.4280966	6.774395321
6523	353.2669393	7.581766768
6525	571.4187232	8.355251322
6528	227.2369968	8.089773188
6530	536.4886372	9.130119718
6534	337.2735773	8.046768571
6538	238.0359834	5.037791829
6549	742.6042398	8.258460025
6561	466.4115105	7.445562791
6564	407.3379513	6.896359297
6565	684.5634356	8.215342767
6568	492.463156	9.186408144
6571	521.3248578	8.089844883
6572	367.2830435	8.251898864
6573	171.1381609	7.216949868
6576	331.2850018	6.703948777
6581	478.4106091	8.616939886
6582	144.1384092	1.872877906
6584	183.0652583	3.595206497
6585	215.1253574	7.378683168
6590	196.0607341	2.869105921
6591	269.2113479	6.139557671
6592	427.3066329	6.646558503
6593	800.647557	8.44808867
6594	571.4216288	7.52739016
6596	169.0497027	2.584787009
6598	422.3852093	7.181893326
6600	770.6364878	8.594401473
6601	311.184737	4.908165124
6602	299.258776	7.007540697
6605	793.5988825	10.17130896
6606	289.2742051	7.172821435
6608	378.3587203	7.179673974
6610	546.4062751	7.791637259
6612	481.3513504	8.029410047
6615	283.2637424	6.767981568
6618	467.3695441	8.054315415
6620	421.353394	7.179202876
6621	156.138541	1.542409763
6622	219.1745643	7.358835912
6624	190.0501612	6.70614915
6625	657.5294581	9.541560594
6626	239.1493578	6.912895538
6627	594.4946844	8.600443396
6629	448.3976867	8.478018937
6631	277.1377654	6.153454304
6632	585.4322876	8.668816979
6643	313.2741212	7.823239926
6646	626.5211297	7.981439945
6655	541.4078797	8.751019367
6657	531.3883618	7.288145006
6658	335.2206195	7.704637294
6664	496.4222078	6.939106136
6665	452.3959175	6.912361916
6668	466.3748714	7.562686712
6669	465.3817273	7.371639856
6674	337.2358217	7.746300818
6675	122.0603613	2.879756097
6677	466.4115852	7.190928371
6678	169.0497974	3.605414206
6679	359.2429667	7.566553197
6680	676.5000035	7.497076176
6681	353.2689702	6.940319856
6684	486.3803819	6.980651853
6687	614.485004	7.327325921
6689	313.2744165	6.748516615
6690	442.3545548	6.966833568
6692	638.5581639	9.161871225
6694	504.4271192	8.055050468
6699	123.0442746	2.833099529
6700	407.2794957	8.60431545
6702	510.437957	7.190149991
6707	298.2167231	8.577882671
6708	478.4464818	8.054270622
6717	443.3639777	7.879438817
6718	373.2711217	8.344212068
6720	464.3382759	0.439969177
6723	434.4210101	8.08939333
6726	445.1211179	8.270748176
6727	497.3800811	8.813131111
6730	235.1692742	8.441830047
6733	735.4894536	6.58063753
6738	728.5897253	8.144465538
6739	157.0835977	0.938171639
6745	256.2638924	5.688674574
6747	219.1379804	4.859837585
6751	311.1862882	3.9720902
6756	190.0501087	6.151580288
6762	814.6626853	8.622546478
6763	521.3431266	7.860242709
6767	327.2529351	5.767581925
6768	484.3773924	8.567100616
6770	353.2307981	5.005850868
6771	511.3924829	8.287708848
6780	285.2792991	7.210749406
6781	434.4215413	8.934849706
6782	484.4003424	8.362866109
6783	302.0697408	4.663596656
6784	530.4070745	6.970147015
6788	420.3358151	0.422435182
6790	202.1342123	0.637575107
6791	392.3374676	7.679462272
6794	747.5666224	7.170912874
6796	428.3384923	6.619067139
6797	376.3425109	7.575094644
6807	382.3092395	8.54827672
6812	549.377199	8.273286391
6819	620.4430954	7.190902682
6822	408.2529826	7.934908276
6823	510.4373336	7.41955535
6827	554.4636649	7.17063421
6829	437.3480971	6.818721368
6830	267.2073095	2.65366717
6839	397.2927757	6.358221221
6844	267.2071533	0.734056588
6847	413.3447135	8.034932159
6849	523.3614762	8.308780388
6851	307.1683006	5.01723865
6852	597.5096842	9.5871094
6853	516.390848	6.622937524
6856	594.531172	9.289454906
6859	235.1329895	7.201022735
6862	686.504015	9.612638653
6871	786.6317651	8.17471738
6872	306.3006438	7.183199971
6877	298.2169826	8.95721775
6886	805.6082177	7.696261045
6888	429.2414742	0.319221534
6891	209.1902948	6.7244129
6897	163.075552	3.121323559
6898	375.2518509	6.595945877
6901	226.1462699	6.862374188
6902	670.5470738	7.987927261
6916	664.4683388	7.148782041
6919	399.3099912	6.31118156
6921	219.1382104	7.212553494
6925	251.0469122	7.669910029
6929	457.350614	10.18487056
6933	685.436302	8.041252103
6935	272.2588967	6.844863644
6936	472.3648535	6.640975041
6938	151.0966203	11.21519206
6941	355.2853268	5.937156052
6942	476.4684163	9.839999465
6943	425.3246972	7.04662795
6949	265.2531435	6.793076644
6951	353.2684698	7.909217621
6953	858.6888049	8.582386973
6954	849.6340391	7.687079885
6955	250.1432094	4.664201913
6972	522.4733744	7.98989352
6975	383.279463	6.182985856
6977	301.216651	4.794932629
6984	145.0970006	10.27752038
6989	574.4329112	6.979624718
7006	377.3183875	6.034251726
7007	459.3583621	6.166974569
7012	863.6491677	7.947653977
7014	411.3094937	6.706528712
7032	752.5212846	7.196724862
7041	541.4076201	7.676998871
7047	515.3967084	7.5555238
7070	513.3757239	7.163566558
7083	381.2992178	7.108823496
7090	641.5337728	9.524785538
7113	256.2061539	6.826424925
7124	494.4128481	8.62441005
7149	327.25188	9.1318836
7152	327.2523784	8.758782074
7163	545.4015976	10.13428023
7181	261.1483101	5.453304273
7183	484.3666816	7.166803588
7188	485.3792979	7.18220378
7204	233.0774135	0.441315819
7220	377.2584061	6.916932914
7231	385.3473056	9.297788435
7243	500.3954169	6.633275179
7244	410.3429731	9.804485863
7250	421.3525341	6.287962853
7258	299.1848437	4.502854991
7261	470.3960166	9.694856622
7281	377.3226478	6.341161083
7321	318.3004438	10.34714625
7327	393.3516981	8.514228519
7349	541.4521716	6.934848944
7353	377.3202688	9.981239037
7355	265.2530456	0.165350369
7392	245.1289811	3.343142609
7396	149.0234267	7.376814209
7400	178.0500925	0.225265589
7402	198.0763407	2.575894139
7403	196.0607381	2.82913303
7406	143.9969612	0.177624199
7408	166.0501255	3.321963044
7409	196.0607207	3.295033945
7410	762.2192205	8.482328485
7412	166.0501231	4.216518138
7414	198.0765562	2.197207806
7415	198.0762562	3.178984471
7418	120.0447129	4.255996097
7420	153.0547173	2.621927788
7427	801.5532427	8.68690195
7429	478.4107798	8.341784521
7436	198.0763728	4.037396718
7437	198.0918327	4.3600677
7438	468.3058408	8.070567764
7439	153.0547486	0.985604939
7449	311.2217615	5.795219185
7454	192.1384651	4.791763585
7455	345.3002603	7.859259831
7457	702.5372525	7.167051286
7458	221.1539727	6.466078635
7459	182.0815461	3.39345865
7461	515.3592171	6.652446328
7463	297.0738455	5.679543467
7466	161.0962618	3.801813775
7469	342.3008741	7.676652856
7470	559.3855098	6.615406388
7477	204.1387159	6.312300418
7478	311.1267924	6.269341019
7480	619.4405152	7.192278745
7483	483.3666199	8.461768435
7485	603.4114579	6.625800654
7486	453.7931739	6.595132481
7488	212.1073351	5.019226048
7495	628.5304779	7.813994867
7499	356.2799321	6.589996238
7509	599.5039314	8.421641572
7513	410.3490913	6.808436268
7516	786.2538508	8.472466229
7526	293.2114471	5.328655053
7527	395.2935086	7.818106097
7528	350.2580696	7.557102571
7530	599.5041189	10.29334167
7531	330.2643452	5.94762277
7538	326.3055543	7.962598247
7548	463.4118562	8.0731824
7555	730.5691115	7.96686488
7556	299.1551161	5.076863075
7559	183.0655609	3.196648609
7568	228.0870421	3.446353155
7583	311.2949937	7.336759112
7584	228.0869326	0.734279342
7587	309.2060316	5.631570832
7589	647.4377021	6.595977404
7592	581.4629294	7.938851819
7593	601.4256007	8.148497046
7595	123.0443295	2.698571747
7604	632.4378254	7.400765125
7608	228.0869114	2.237529397
7609	200.1069729	4.925484589
7620	459.3305657	6.803311488
7627	663.4666617	7.174334144
7629	818.6214537	7.954428865
7632	599.450281	8.654169168
7637	339.1631212	7.610402929
7642	340.2854233	7.226235424
7644	368.2632633	8.858280719
7663	276.196225	5.734453632
7672	774.5952381	7.943525693
7676	330.3008668	5.620800065
7677	221.1538823	7.614626432
7684	163.0388818	8.58651495
7687	163.0755416	4.682017709
7689	217.1225389	5.946132512
7690	197.1289221	2.737500036
7703	588.411556	7.452765367
7706	299.1696299	6.602862622
7713	445.3319854	9.082023337
7714	273.1493998	7.345284419
7719	647.4865077	8.796895762
7725	453.2196376	8.096077196
7726	170.096601	5.746843382
7731	381.2626411	5.909030632
7761	691.4649361	6.60203319
7768	283.2637887	0.137947562
7772	241.1797426	5.528543132
7786	177.1276356	3.678724488
7787	460.8012195	6.920808242
7794	477.3634778	7.656816222
7797	309.2278754	3.97142295
7798	181.1224694	4.7746368
7818	461.3247397	8.09479155
7822	687.4964463	10.35536873
7823	529.3748866	6.967150156
7824	326.3061616	5.86474795
7830	353.3429071	8.007186403
7832	150.0551475	2.854081965
7834	326.3060567	7.328223694
7843	704.5221415	6.614980832
7847	341.2685061	7.37362905
7849	353.3430247	8.6163429
7851	325.2925989	8.045123226
7853	153.0547738	3.151152309
7861	177.1274493	7.525402841
7865	311.220674	7.157246997
7885	293.2111918	5.865936638
7892	221.1537384	7.524707838
7901	572.4189513	7.869696294
7906	291.1955007	4.895552185
7911	163.0755669	3.567423921
7913	506.441852	8.372999452
7932	123.0442802	3.192943721
7933	540.4483411	6.921016993
7952	588.4158834	5.62172114
7956	179.1069498	6.965588359
7959	556.2564185	8.91133005
7962	311.2219792	5.359169668
7965	325.2373961	7.50076063
7968	461.2917189	5.637712785
7991	340.2851072	7.463961138
7992	344.2265448	7.317887594
7995	791.5926803	7.1495029
7998	632.4422671	5.705068467
8008	142.1228586	6.105116241
8010	121.028754	5.685678759
8024	204.1387254	7.182520463
8033	368.2806091	6.922048026
8034	570.4850749	9.663058388
8036	528.4273357	7.923508588
8041	443.3358533	6.28035558
8044	219.1382635	3.600822409
8045	532.3879853	7.752948739
8049	324.2901026	7.505248927
8053	317.212238	8.076715382
8054	251.1638203	4.475894265
8071	163.0755391	2.846625985
8072	172.1697772	6.191118476
8101	517.3975244	6.634859052
8127	199.0755354	4.3816114
8138	628.500759	7.379329748
8140	561.4186026	6.600221482
8144	346.2957462	6.428844883
8165	316.2851692	5.116825963
8167	405.2598993	7.347012973
8174	353.2314669	6.577331782
8182	327.0784994	6.943418588
8186	395.2935147	7.892713115
8189	192.1385403	4.341068405
8198	311.1270123	6.036823047
8204	455.3740319	7.705231836
8211	368.2652218	4.767305543
8222	315.2537786	6.0427969
8227	360.1810786	7.53514646
8257	388.2712979	6.583478315
8261	311.257727	8.874255079
8289	395.366783	7.642592303
8292	200.1071394	2.811586417
8298	572.4195165	7.194181436
8299	561.4003962	8.91091123
8303	803.5356751	10.28503832
8327	331.2261941	5.301705046
8333	572.4511986	9.760848892
8337	547.4010631	8.9241197
8364	214.1230274	3.241347
8366	331.2268848	6.484489388
8373	549.3762877	9.746918729
8397	340.2851961	5.658943933
8402	381.2624261	6.531105579
8410	804.5500712	10.28151622
8415	560.3805602	6.12089323
8424	397.3842112	0.127121477
8445	369.119689	3.842815448
8454	262.0990607	4.8452399
8478	599.5041137	10.31294897
8524	527.3931508	9.756574269
8559	217.1224965	11.33088818
8585	493.2824579	2.956343397
8586	174.0874654	0.410185273
8587	224.0555743	2.881464715
8588	223.1079351	0.73739854
8589	104.1074403	0.380874914
8590	721.6658511	8.388498673
8592	246.1240812	2.553434726
8593	203.0527953	0.388727001
8594	381.0800899	0.42740534
8595	219.0266445	0.375728207
8596	188.1031228	0.413936664
8597	194.0451304	2.866058079
8598	204.102236	2.313325221
8599	365.1062739	0.421529952
8600	189.0871465	0.44153577
8601	242.0660736	2.867005296
8602	360.3114968	5.495574229
8603	191.0316335	2.608203821
8604	212.0432232	0.396135816
8605	195.0528413	3.291373068
8606	176.1394846	0.396409438
8607	208.0607782	2.835365765
8608	426.1015059	2.887082655
8609	160.0969348	0.420612432
8610	203.1027905	0.726757001
8611	247.1442486	2.966791096
8612	480.2244107	3.053595443
8613	306.1816511	2.697778081
8614	144.0656911	0.431902438
8615	572.1599748	2.940275589
8616	494.2399749	3.468311019
8617	230.1025579	0.698264649
8618	164.0421141	3.408934706
8619	226.0501116	3.403907303
8620	342.3010093	5.809415397
8621	224.0919388	2.461970196
8622	410.1065217	2.825976509
8623	212.0555268	2.839924222
8624	349.2362579	6.563231412
8625	243.0766727	4.208309112
8626	241.0553237	3.397135714
8627	196.0692815	0.380945387
8628	421.1461953	2.876545611
8629	150.0551518	2.887213718
8630	309.2429361	7.328451612
8631	331.225335	7.327503579
8632	171.1130113	0.74052899
8633	266.1212129	2.309122148
8634	303.0636634	3.39256969
8635	215.1504893	0.433251495
8636	179.1181127	0.737516547
8637	395.0828648	3.380482012
8638	258.1336935	2.491974341
8639	520.341476	6.178422081
8640	318.0690562	3.37785959
8641	380.0773347	3.394323865
8642	410.0883304	3.383234808
8643	333.0743289	3.375412282
8645	226.0712156	2.822512685
8646	256.0605326	3.393201633
8647	360.1508055	0.500585622
8648	162.0761076	0.489540317
8649	365.0719956	3.391498289
8650	139.0026551	0.741304954
8651	416.1773165	0.421261109
8652	429.3734882	9.047890932
8653	557.1664104	4.788582293
8654	396.0908709	2.85198318
8655	518.0732419	3.699963763
8656	197.1034732	0.385212298
8657	359.0745049	2.61890689
8658	447.3835822	9.035918029
8659	429.373499	9.523478247
8660	212.0920214	0.778764114
8661	376.3064663	5.131035085
8662	195.05308	0.386886238
8663	380.0960314	2.804912338
8664	288.0581127	3.40972071
8665	179.0473067	3.390561809
8666	268.1044637	0.742552256
8667	139.0027059	0.939189538
8668	234.0253699	0.407144943
8669	259.0703366	3.992839835
8670	709.4790188	9.772894197
8672	547.1977551	4.985846426
8673	368.1346116	2.544645514
8674	733.4789715	9.775293111
8675	232.1405707	0.378562007
8676	211.0215869	1.060701391
8677	337.2743451	7.247171
8678	797.5181325	8.690271321
8679	240.1234628	2.581817917
8680	276.1710643	2.570588764
8681	217.6327642	7.307273891
8682	331.0816183	4.318078548
8683	353.2692259	6.211435971
8684	221.1858577	0.384102649
8685	198.0972495	0.396635884
8686	714.5522101	8.601365217
8687	206.0812674	3.034501972
8688	295.2273646	5.548448647
8689	182.9854405	3.356384053
8690	207.0766321	3.375103497
8691	249.9990849	0.392749248
8692	363.2518973	7.395834909
8693	264.0470785	3.398216947
8694	157.0135883	0.759151002
8695	315.1941373	5.954283224
8696	340.2851617	5.506947848
8697	139.9880305	3.426725262
8698	191.0847405	0.736468712
8700	885.2428848	4.798204911
8701	139.0391505	2.497231562
8702	265.1549821	2.574825233
8703	179.0791801	0.411918805
8704	242.1020671	2.48966516
8705	359.1726816	5.981476613
8706	274.8735502	0.37253727
8707	639.496354	9.963860852
8708	347.2203878	6.880163556
8709	347.2202595	6.254911459
8710	350.0665668	3.397105584
8711	157.0611266	0.368953385
8712	246.0726851	2.514672745
8713	127.123194	2.273610774
8714	538.0281201	5.796033447
8715	496.3412435	6.455060473
8716	157.0135673	0.932441665
8717	410.106807	3.214957767
8718	238.1075332	0.738868692
8719	613.4829442	8.370036338
8720	147.0441175	5.342477785
8721	701.3727402	5.980487865
8723	696.5413874	8.601993135
8724	413.378406	9.792580669
8726	152.5339922	3.408519103
8727	234.1127878	2.484333573
8728	567.2042948	2.953318539
8730	383.076967	0.42115238
8731	781.551895	10.31037569
8732	507.6152465	3.38545475
8733	222.1124975	2.318112833
8734	515.1558415	4.379825354
8736	238.1077108	2.789939518
8737	242.0661871	2.660136405
8738	194.0815708	0.845966414
8739	221.0247891	0.382696851
8740	312.1323374	3.022898885
8741	405.1511878	2.8180495
8742	341.1391033	3.375228829
8743	187.0335327	3.40164177
8744	214.0707864	2.492652533
8745	377.2672609	7.299203258
8746	234.0523502	2.796101408
8748	219.0469947	2.782136853
8749	235.0596798	0.395842394
8750	317.218751	0.713561756
8751	374.2583064	7.311343732
8752	358.2957795	5.343778262
8753	139.0026787	1.949127595
8754	172.0277856	3.377966975
8755	374.1088326	2.847098105
8756	233.1538359	6.225462991
8758	218.0426076	3.380651819
8759	871.5731102	8.575992044
8760	423.0932584	2.883541771
8762	404.1202596	2.880202081
8763	86.06070366	0.358583663
8764	180.0657224	2.549799244
8765	160.1096952	0.731160423
8766	194.117838	0.787726163
8767	138.0550955	3.397480271
8768	181.097415	0.773383418
8769	383.1164878	0.382675869
8770	191.0704328	5.338508485
8771	174.1263154	2.264409611
8772	170.0418226	3.003216421
8773	959.56998	8.378143361
8774	353.269248	5.717219248
8775	158.5339567	2.956330142
8776	184.5552623	3.422282441
8777	401.177541	0.414759053
8778	345.1122421	2.871829242
8779	365.2310283	5.45465797
8780	222.0972683	0.44214849
8781	799.5337053	8.891431158
8782	411.3628086	9.594619594
8783	527.1560792	4.434421095
8784	334.0800211	4.322098857
8785	542.1497166	2.615305089
8786	180.0657933	3.234990303
8787	156.0420677	0.400030385
8788	492.6098132	3.382901827
8789	539.3204807	6.472542586
8790	158.0942094	0.440491509
8791	175.0714923	0.43120028
8792	325.2379632	6.8897827
8793	399.3627523	9.5323671
8794	242.0496512	2.8849622
8795	179.0473458	2.971665758
8796	144.1019989	0.389614949
8797	167.5392372	2.994148653
8798	504.1933405	0.492758541
8799	195.1103248	2.23468585
8800	193.0861968	4.925539524
8801	516.046218	5.794394833
8802	337.2744247	6.458635564
8803	237.0871369	3.294863022
8804	146.0811745	0.381581377
8805	130.0500574	0.522729181
8806	407.2415629	5.757162481
8807	387.1628789	6.125093206
8808	317.2095506	6.513121026
8810	439.0387056	0.423775257
8811	249.0412951	3.39021552
8812	537.3047266	6.129614745
8813	193.0863698	3.174185703
8815	427.3576584	8.581817018
8816	807.2310928	2.876086529
8818	189.039499	0.969752014
8821	174.1124912	3.066802088
8822	263.2373949	5.979769703
8823	194.0450374	2.346582218
8824	829.2132297	2.879512556
8825	164.0343474	2.228928506
8826	264.0850247	2.507271433
8827	293.2480338	7.141153515
8828	258.1812903	2.868411121
8829	216.6249414	6.958712613
8830	227.0914051	2.777251918
8831	298.0972911	2.441441343
8832	211.0215157	1.934809139
8834	180.0657343	11.15027032
8835	184.060667	2.849357488
8836	519.3208149	6.129474682
8837	158.0812913	2.260203641
8838	218.0515412	0.40902037
8839	235.5471865	2.955574956
8840	355.1182031	5.34654779
8841	410.7629071	10.38383617
8842	358.2954606	7.425646873
8843	370.0541556	3.5024014
8844	477.6043078	3.378754829
8845	233.0444267	2.884562562
8846	226.619039	7.286854015
8847	155.0339765	3.516965578
8848	193.0862307	5.314353991
8849	497.1452467	4.367512005
8850	613.4835296	8.693527559
8852	220.0970328	3.723194881
8853	224.0556731	3.214660509
8854	195.0528598	2.961914
8855	282.5497079	3.3917873
8856	345.2500948	2.245866561
8857	214.0412562	0.398822469
8858	451.1079828	4.804070805
8859	219.0638896	3.564880963
8860	171.0765436	0.384436576
8861	466.0580122	0.414257134
8862	751.2367349	5.348569945
8864	383.2443949	7.299871268
8865	277.2166875	6.5118677
8866	157.0133845	1.938548944
8867	241.0472877	4.066846725
8869	334.2955846	4.941392512
8870	939.6020635	9.054635876
8871	341.0605307	3.390842069
8872	238.1458975	7.300340941
8874	143.5286223	3.378430221
8875	801.5493241	9.141710012
8877	111.0080224	0.75909616
8878	247.1324956	7.322476682
8879	305.993887	3.394582443
8881	158.0813125	0.387241602
8882	344.2801807	6.577122125
8883	297.5550918	3.386770841
8884	226.0588763	0.415968801
8885	227.0427036	0.411563716
8886	379.2841961	8.551495161
8887	154.050116	0.801275976
8888	141.9835142	3.415072371
8889	351.2534484	6.143186936
8890	337.2744678	6.004809033
8892	985.5550373	2.959409629
8893	321.1814927	2.746372994
8894	547.1977656	4.671041005
